,reading_id,prcp_bool,station,name,latitude,longitude,elevation,date,prcp,tobs
9155,9155,True,USC00518838,"UPPER WAHIAWA 874.3, HI US",21.4992,-158.0111,306.6,2010-08-10,0.03,73
9156,9156,True,USC00518838,"UPPER WAHIAWA 874.3, HI US",21.4992,-158.0111,306.6,2010-08-11,0.12,72
9157,9157,False,USC00518838,"UPPER WAHIAWA 874.3, HI US",21.4992,-158.0111,306.6,2010-08-13,-10.0,74
9158,9158,False,USC00518838,"UPPER WAHIAWA 874.3, HI US",21.4992,-158.0111,306.6,2010-08-17,-10.0,75
9159,9159,True,USC00518838,"UPPER WAHIAWA 874.3, HI US",21.4992,-158.0111,306.6,2010-08-18,0.02,79
9160,9160,True,USC00518838,"UPPER WAHIAWA 874.3, HI US",21.4992,-158.0111,306.6,2010-08-19,0.01,76
9161,9161,True,USC00518838,"UPPER WAHIAWA 874.3, HI US",21.4992,-158.0111,306.6,2010-08-20,0.0,76
9162,9162,False,USC00518838,"UPPER WAHIAWA 874.3, HI US",21.4992,-158.0111,306.6,2010-08-23,-10.0,76
9163,9163,False,USC00518838,"UPPER WAHIAWA 874.3, HI US",21.4992,-158.0111,306.6,2010-08-25,-10.0,74
9164,9164,True,USC00518838,"UPPER WAHIAWA 874.3, HI US",21.4992,-158.0111,306.6,2010-08-26,0.12,72
9165,9165,False,USC00518838,"UPPER WAHIAWA 874.3, HI US",21.4992,-158.0111,306.6,2010-08-28,-10.0,76
9166,9166,True,USC00518838,"UPPER WAHIAWA 874.3, HI US",21.4992,-158.0111,306.6,2010-08-29,0.38,74
9167,9167,True,USC00518838,"UPPER WAHIAWA 874.3, HI US",21.4992,-158.0111,306.6,2010-08-30,0.25,75
9168,9168,True,USC00518838,"UPPER WAHIAWA 874.3, HI US",21.4992,-158.0111,306.6,2010-08-31,0.12,74
9169,9169,True,USC00518838,"UPPER WAHIAWA 874.3, HI US",21.4992,-158.0111,306.6,2010-09-01,0.03,77
9170,9170,False,USC00518838,"UPPER WAHIAWA 874.3, HI US",21.4992,-158.0111,306.6,2010-09-03,-10.0,78
9171,9171,True,USC00518838,"UPPER WAHIAWA 874.3, HI US",21.4992,-158.0111,306.6,2010-09-04,0.04,73
9172,9172,True,USC00518838,"UPPER WAHIAWA 874.3, HI US",21.4992,-158.0111,306.6,2010-09-05,0.02,78
9173,9173,True,USC00518838,"UPPER WAHIAWA 874.3, HI US",21.4992,-158.0111,306.6,2010-09-06,0.0,76
9174,9174,True,USC00518838,"UPPER WAHIAWA 874.3, HI US",21.4992,-158.0111,306.6,2010-09-07,0.04,76
9175,9175,False,USC00518838,"UPPER WAHIAWA 874.3, HI US",21.4992,-158.0111,306.6,2010-09-09,-10.0,77
9176,9176,True,USC00518838,"UPPER WAHIAWA 874.3, HI US",21.4992,-158.0111,306.6,2010-09-10,0.02,76
9177,9177,False,USC00518838,"UPPER WAHIAWA 874.3, HI US",21.4992,-158.0111,306.6,2010-09-12,-10.0,78
9178,9178,True,USC00518838,"UPPER WAHIAWA 874.3, HI US",21.4992,-158.0111,306.6,2010-09-13,0.02,76
9179,9179,True,USC00518838,"UPPER WAHIAWA 874.3, HI US",21.4992,-158.0111,306.6,2010-09-14,0.0,79
9180,9180,True,USC00518838,"UPPER WAHIAWA 874.3, HI US",21.4992,-158.0111,306.6,2010-09-15,0.0,75
9181,9181,True,USC00518838,"UPPER WAHIAWA 874.3, HI US",21.4992,-158.0111,306.6,2010-09-16,0.01,75
9182,9182,True,USC00518838,"UPPER WAHIAWA 874.3, HI US",21.4992,-158.0111,306.6,2010-09-17,0.0,77
9183,9183,True,USC00518838,"UPPER WAHIAWA 874.3, HI US",21.4992,-158.0111,306.6,2010-09-18,0.03,78
9184,9184,False,USC00518838,"UPPER WAHIAWA 874.3, HI US",21.4992,-158.0111,306.6,2010-09-21,-10.0,77
9185,9185,True,USC00518838,"UPPER WAHIAWA 874.3, HI US",21.4992,-158.0111,306.6,2010-09-22,0.11,74
9186,9186,True,USC00518838,"UPPER WAHIAWA 874.3, HI US",21.4992,-158.0111,306.6,2010-09-23,0.05,74
9187,9187,True,USC00518838,"UPPER WAHIAWA 874.3, HI US",21.4992,-158.0111,306.6,2010-09-24,0.0,77
9188,9188,False,USC00518838,"UPPER WAHIAWA 874.3, HI US",21.4992,-158.0111,306.6,2010-09-26,-10.0,76
9189,9189,True,USC00518838,"UPPER WAHIAWA 874.3, HI US",21.4992,-158.0111,306.6,2010-09-27,0.0,83
9190,9190,True,USC00518838,"UPPER WAHIAWA 874.3, HI US",21.4992,-158.0111,306.6,2010-09-28,0.0,77
9191,9191,False,USC00518838,"UPPER WAHIAWA 874.3, HI US",21.4992,-158.0111,306.6,2010-09-30,-10.0,69
9192,9192,True,USC00518838,"UPPER WAHIAWA 874.3, HI US",21.4992,-158.0111,306.6,2010-10-01,0.25,71
9193,9193,True,USC00518838,"UPPER WAHIAWA 874.3, HI US",21.4992,-158.0111,306.6,2010-10-02,0.02,78
9194,9194,True,USC00518838,"UPPER WAHIAWA 874.3, HI US",21.4992,-158.0111,306.6,2010-10-03,0.03,70
9195,9195,True,USC00518838,"UPPER WAHIAWA 874.3, HI US",21.4992,-158.0111,306.6,2010-10-04,0.53,77
9196,9196,True,USC00518838,"UPPER WAHIAWA 874.3, HI US",21.4992,-158.0111,306.6,2010-10-05,0.02,71
9197,9197,True,USC00518838,"UPPER WAHIAWA 874.3, HI US",21.4992,-158.0111,306.6,2010-10-06,0.01,79
9198,9198,True,USC00518838,"UPPER WAHIAWA 874.3, HI US",21.4992,-158.0111,306.6,2010-10-07,0.03,77
9199,9199,True,USC00518838,"UPPER WAHIAWA 874.3, HI US",21.4992,-158.0111,306.6,2010-10-08,0.01,74
9200,9200,False,USC00518838,"UPPER WAHIAWA 874.3, HI US",21.4992,-158.0111,306.6,2010-10-14,-10.0,77
9201,9201,False,USC00518838,"UPPER WAHIAWA 874.3, HI US",21.4992,-158.0111,306.6,2010-10-17,-10.0,81
9202,9202,False,USC00518838,"UPPER WAHIAWA 874.3, HI US",21.4992,-158.0111,306.6,2010-10-20,-10.0,78
9203,9203,False,USC00518838,"UPPER WAHIAWA 874.3, HI US",21.4992,-158.0111,306.6,2010-10-22,-10.0,77
9204,9204,False,USC00518838,"UPPER WAHIAWA 874.3, HI US",21.4992,-158.0111,306.6,2010-10-24,-10.0,76
9205,9205,True,USC00518838,"UPPER WAHIAWA 874.3, HI US",21.4992,-158.0111,306.6,2010-10-25,0.0,77
9206,9206,True,USC00518838,"UPPER WAHIAWA 874.3, HI US",21.4992,-158.0111,306.6,2010-10-26,1.1,73
9207,9207,True,USC00518838,"UPPER WAHIAWA 874.3, HI US",21.4992,-158.0111,306.6,2010-10-27,0.4,75
9208,9208,True,USC00518838,"UPPER WAHIAWA 874.3, HI US",21.4992,-158.0111,306.6,2010-10-28,0.38,73
9209,9209,True,USC00518838,"UPPER WAHIAWA 874.3, HI US",21.4992,-158.0111,306.6,2010-10-29,0.1,71
9210,9210,True,USC00518838,"UPPER WAHIAWA 874.3, HI US",21.4992,-158.0111,306.6,2010-10-30,0.07,77
9211,9211,True,USC00518838,"UPPER WAHIAWA 874.3, HI US",21.4992,-158.0111,306.6,2010-10-31,0.0,76
9212,9212,True,USC00518838,"UPPER WAHIAWA 874.3, HI US",21.4992,-158.0111,306.6,2010-11-01,0.21,72
9213,9213,True,USC00518838,"UPPER WAHIAWA 874.3, HI US",21.4992,-158.0111,306.6,2010-11-02,0.03,77
9214,9214,True,USC00518838,"UPPER WAHIAWA 874.3, HI US",21.4992,-158.0111,306.6,2010-11-03,0.25,70
9215,9215,True,USC00518838,"UPPER WAHIAWA 874.3, HI US",21.4992,-158.0111,306.6,2010-11-04,0.12,72
9216,9216,True,USC00518838,"UPPER WAHIAWA 874.3, HI US",21.4992,-158.0111,306.6,2010-11-05,0.08,73
9217,9217,False,USC00518838,"UPPER WAHIAWA 874.3, HI US",21.4992,-158.0111,306.6,2010-11-10,-10.0,75
9218,9218,False,USC00518838,"UPPER WAHIAWA 874.3, HI US",21.4992,-158.0111,306.6,2010-11-12,-10.0,74
9219,9219,False,USC00518838,"UPPER WAHIAWA 874.3, HI US",21.4992,-158.0111,306.6,2010-11-15,-10.0,74
9220,9220,True,USC00518838,"UPPER WAHIAWA 874.3, HI US",21.4992,-158.0111,306.6,2010-11-16,0.08,76
9221,9221,True,USC00518838,"UPPER WAHIAWA 874.3, HI US",21.4992,-158.0111,306.6,2010-11-18,0.0,75
9222,9222,True,USC00518838,"UPPER WAHIAWA 874.3, HI US",21.4992,-158.0111,306.6,2010-11-19,0.35,72
9223,9223,False,USC00518838,"UPPER WAHIAWA 874.3, HI US",21.4992,-158.0111,306.6,2010-11-22,-10.0,78
9224,9224,True,USC00518838,"UPPER WAHIAWA 874.3, HI US",21.4992,-158.0111,306.6,2010-11-23,0.07,77
9225,9225,True,USC00518838,"UPPER WAHIAWA 874.3, HI US",21.4992,-158.0111,306.6,2010-11-24,0.16,76
9226,9226,False,USC00518838,"UPPER WAHIAWA 874.3, HI US",21.4992,-158.0111,306.6,2010-11-29,-10.0,75
9227,9227,False,USC00518838,"UPPER WAHIAWA 874.3, HI US",21.4992,-158.0111,306.6,2010-12-02,-10.0,71
9228,9228,True,USC00518838,"UPPER WAHIAWA 874.3, HI US",21.4992,-158.0111,306.6,2010-12-03,0.78,70
9229,9229,False,USC00518838,"UPPER WAHIAWA 874.3, HI US",21.4992,-158.0111,306.6,2010-12-05,-10.0,73
9230,9230,True,USC00518838,"UPPER WAHIAWA 874.3, HI US",21.4992,-158.0111,306.6,2010-12-06,0.02,78
9231,9231,True,USC00518838,"UPPER WAHIAWA 874.3, HI US",21.4992,-158.0111,306.6,2010-12-07,0.02,76
9232,9232,True,USC00518838,"UPPER WAHIAWA 874.3, HI US",21.4992,-158.0111,306.6,2010-12-08,0.33,73
9233,9233,True,USC00518838,"UPPER WAHIAWA 874.3, HI US",21.4992,-158.0111,306.6,2010-12-09,1.43,74
9234,9234,True,USC00518838,"UPPER WAHIAWA 874.3, HI US",21.4992,-158.0111,306.6,2010-12-10,2.5,63
9235,9235,True,USC00518838,"UPPER WAHIAWA 874.3, HI US",21.4992,-158.0111,306.6,2010-12-11,1.5,72
9236,9236,False,USC00518838,"UPPER WAHIAWA 874.3, HI US",21.4992,-158.0111,306.6,2010-12-13,-10.0,75
9237,9237,True,USC00518838,"UPPER WAHIAWA 874.3, HI US",21.4992,-158.0111,306.6,2010-12-14,0.13,74
9238,9238,True,USC00518838,"UPPER WAHIAWA 874.3, HI US",21.4992,-158.0111,306.6,2010-12-15,0.1,72
9239,9239,True,USC00518838,"UPPER WAHIAWA 874.3, HI US",21.4992,-158.0111,306.6,2010-12-16,0.05,68
9240,9240,False,USC00518838,"UPPER WAHIAWA 874.3, HI US",21.4992,-158.0111,306.6,2011-01-04,-10.0,73
9241,9241,True,USC00518838,"UPPER WAHIAWA 874.3, HI US",21.4992,-158.0111,306.6,2011-01-05,0.15,71
9242,9242,True,USC00518838,"UPPER WAHIAWA 874.3, HI US",21.4992,-158.0111,306.6,2011-01-06,0.14,65
9243,9243,True,USC00518838,"UPPER WAHIAWA 874.3, HI US",21.4992,-158.0111,306.6,2011-01-07,0.0,64
9244,9244,False,USC00518838,"UPPER WAHIAWA 874.3, HI US",21.4992,-158.0111,306.6,2011-01-10,-10.0,69
9245,9245,True,USC00518838,"UPPER WAHIAWA 874.3, HI US",21.4992,-158.0111,306.6,2011-01-11,0.73,74
9246,9246,True,USC00518838,"UPPER WAHIAWA 874.3, HI US",21.4992,-158.0111,306.6,2011-01-12,1.15,66
9247,9247,True,USC00518838,"UPPER WAHIAWA 874.3, HI US",21.4992,-158.0111,306.6,2011-01-13,6.3,66
9248,9248,True,USC00518838,"UPPER WAHIAWA 874.3, HI US",21.4992,-158.0111,306.6,2011-01-14,0.7,71
9249,9249,False,USC00518838,"UPPER WAHIAWA 874.3, HI US",21.4992,-158.0111,306.6,2011-01-18,-10.0,67
9250,9250,True,USC00518838,"UPPER WAHIAWA 874.3, HI US",21.4992,-158.0111,306.6,2011-01-19,0.03,67
9251,9251,True,USC00518838,"UPPER WAHIAWA 874.3, HI US",21.4992,-158.0111,306.6,2011-01-20,0.07,72
9252,9252,True,USC00518838,"UPPER WAHIAWA 874.3, HI US",21.4992,-158.0111,306.6,2011-01-21,0.0,70
9253,9253,False,USC00518838,"UPPER WAHIAWA 874.3, HI US",21.4992,-158.0111,306.6,2011-01-24,-10.0,75
9254,9254,True,USC00518838,"UPPER WAHIAWA 874.3, HI US",21.4992,-158.0111,306.6,2011-01-25,0.02,73
9255,9255,True,USC00518838,"UPPER WAHIAWA 874.3, HI US",21.4992,-158.0111,306.6,2011-01-26,0.08,70
9256,9256,True,USC00518838,"UPPER WAHIAWA 874.3, HI US",21.4992,-158.0111,306.6,2011-01-27,0.03,75
9257,9257,True,USC00518838,"UPPER WAHIAWA 874.3, HI US",21.4992,-158.0111,306.6,2011-01-28,0.04,73
9258,9258,False,USC00518838,"UPPER WAHIAWA 874.3, HI US",21.4992,-158.0111,306.6,2011-01-31,-10.0,73
9259,9259,True,USC00518838,"UPPER WAHIAWA 874.3, HI US",21.4992,-158.0111,306.6,2011-02-01,0.02,73
9260,9260,True,USC00518838,"UPPER WAHIAWA 874.3, HI US",21.4992,-158.0111,306.6,2011-02-02,0.0,75
9261,9261,True,USC00518838,"UPPER WAHIAWA 874.3, HI US",21.4992,-158.0111,306.6,2011-02-03,0.0,76
9262,9262,True,USC00518838,"UPPER WAHIAWA 874.3, HI US",21.4992,-158.0111,306.6,2011-02-04,0.02,72
9263,9263,False,USC00518838,"UPPER WAHIAWA 874.3, HI US",21.4992,-158.0111,306.6,2011-02-07,-10.0,68
9264,9264,False,USC00518838,"UPPER WAHIAWA 874.3, HI US",21.4992,-158.0111,306.6,2011-02-09,-10.0,71
9265,9265,True,USC00518838,"UPPER WAHIAWA 874.3, HI US",21.4992,-158.0111,306.6,2011-02-10,0.08,69
9266,9266,True,USC00518838,"UPPER WAHIAWA 874.3, HI US",21.4992,-158.0111,306.6,2011-02-11,1.0,69
9267,9267,False,USC00518838,"UPPER WAHIAWA 874.3, HI US",21.4992,-158.0111,306.6,2011-02-14,-10.0,75
9268,9268,True,USC00518838,"UPPER WAHIAWA 874.3, HI US",21.4992,-158.0111,306.6,2011-02-15,0.06,73
9269,9269,True,USC00518838,"UPPER WAHIAWA 874.3, HI US",21.4992,-158.0111,306.6,2011-02-16,0.01,76
9270,9270,True,USC00518838,"UPPER WAHIAWA 874.3, HI US",21.4992,-158.0111,306.6,2011-02-17,0.09,77
9271,9271,True,USC00518838,"UPPER WAHIAWA 874.3, HI US",21.4992,-158.0111,306.6,2011-02-18,0.01,72
9272,9272,False,USC00518838,"UPPER WAHIAWA 874.3, HI US",21.4992,-158.0111,306.6,2011-02-22,-10.0,75
9273,9273,True,USC00518838,"UPPER WAHIAWA 874.3, HI US",21.4992,-158.0111,306.6,2011-02-23,0.16,76
9274,9274,True,USC00518838,"UPPER WAHIAWA 874.3, HI US",21.4992,-158.0111,306.6,2011-02-24,0.03,72
9275,9275,True,USC00518838,"UPPER WAHIAWA 874.3, HI US",21.4992,-158.0111,306.6,2011-02-25,0.01,72
9276,9276,False,USC00518838,"UPPER WAHIAWA 874.3, HI US",21.4992,-158.0111,306.6,2011-02-28,-10.0,74
9277,9277,True,USC00518838,"UPPER WAHIAWA 874.3, HI US",21.4992,-158.0111,306.6,2011-03-01,0.02,74
9278,9278,True,USC00518838,"UPPER WAHIAWA 874.3, HI US",21.4992,-158.0111,306.6,2011-03-02,0.0,71
9279,9279,True,USC00518838,"UPPER WAHIAWA 874.3, HI US",21.4992,-158.0111,306.6,2011-03-03,0.89,74
9280,9280,True,USC00518838,"UPPER WAHIAWA 874.3, HI US",21.4992,-158.0111,306.6,2011-03-04,1.42,73
9281,9281,False,USC00518838,"UPPER WAHIAWA 874.3, HI US",21.4992,-158.0111,306.6,2011-03-07,-10.0,70
9282,9282,True,USC00518838,"UPPER WAHIAWA 874.3, HI US",21.4992,-158.0111,306.6,2011-03-08,0.11,73
9283,9283,True,USC00518838,"UPPER WAHIAWA 874.3, HI US",21.4992,-158.0111,306.6,2011-03-09,0.66,69
9284,9284,True,USC00518838,"UPPER WAHIAWA 874.3, HI US",21.4992,-158.0111,306.6,2011-03-10,0.36,71
9285,9285,False,USC00518838,"UPPER WAHIAWA 874.3, HI US",21.4992,-158.0111,306.6,2011-03-21,-10.0,75
9286,9286,True,USC00518838,"UPPER WAHIAWA 874.3, HI US",21.4992,-158.0111,306.6,2011-03-22,0.32,73
9287,9287,True,USC00518838,"UPPER WAHIAWA 874.3, HI US",21.4992,-158.0111,306.6,2011-03-23,0.34,74
9288,9288,True,USC00518838,"UPPER WAHIAWA 874.3, HI US",21.4992,-158.0111,306.6,2011-03-24,0.39,74
9289,9289,False,USC00518838,"UPPER WAHIAWA 874.3, HI US",21.4992,-158.0111,306.6,2011-03-29,-10.0,73
9290,9290,True,USC00518838,"UPPER WAHIAWA 874.3, HI US",21.4992,-158.0111,306.6,2011-03-30,0.03,73
9291,9291,True,USC00518838,"UPPER WAHIAWA 874.3, HI US",21.4992,-158.0111,306.6,2011-03-31,0.02,75
9292,9292,True,USC00518838,"UPPER WAHIAWA 874.3, HI US",21.4992,-158.0111,306.6,2011-04-01,0.34,74
9293,9293,False,USC00518838,"UPPER WAHIAWA 874.3, HI US",21.4992,-158.0111,306.6,2011-04-04,-10.0,75
9294,9294,False,USC00518838,"UPPER WAHIAWA 874.3, HI US",21.4992,-158.0111,306.6,2011-04-06,-10.0,69
9295,9295,True,USC00518838,"UPPER WAHIAWA 874.3, HI US",21.4992,-158.0111,306.6,2011-04-07,2.4,70
9296,9296,True,USC00518838,"UPPER WAHIAWA 874.3, HI US",21.4992,-158.0111,306.6,2011-04-08,0.57,68
9297,9297,False,USC00518838,"UPPER WAHIAWA 874.3, HI US",21.4992,-158.0111,306.6,2011-04-11,-10.0,75
9298,9298,True,USC00518838,"UPPER WAHIAWA 874.3, HI US",21.4992,-158.0111,306.6,2011-04-12,0.06,74
9299,9299,True,USC00518838,"UPPER WAHIAWA 874.3, HI US",21.4992,-158.0111,306.6,2011-04-13,0.01,77
9300,9300,True,USC00518838,"UPPER WAHIAWA 874.3, HI US",21.4992,-158.0111,306.6,2011-04-14,0.08,78
9301,9301,True,USC00518838,"UPPER WAHIAWA 874.3, HI US",21.4992,-158.0111,306.6,2011-04-15,0.11,71
9302,9302,False,USC00518838,"UPPER WAHIAWA 874.3, HI US",21.4992,-158.0111,306.6,2011-04-18,-10.0,73
9303,9303,True,USC00518838,"UPPER WAHIAWA 874.3, HI US",21.4992,-158.0111,306.6,2011-04-19,0.02,75
9304,9304,True,USC00518838,"UPPER WAHIAWA 874.3, HI US",21.4992,-158.0111,306.6,2011-04-20,0.03,74
9305,9305,True,USC00518838,"UPPER WAHIAWA 874.3, HI US",21.4992,-158.0111,306.6,2011-04-21,0.19,75
9306,9306,True,USC00518838,"UPPER WAHIAWA 874.3, HI US",21.4992,-158.0111,306.6,2011-04-25,0.0,75
9307,9307,True,USC00518838,"UPPER WAHIAWA 874.3, HI US",21.4992,-158.0111,306.6,2011-04-26,0.1,74
9308,9308,True,USC00518838,"UPPER WAHIAWA 874.3, HI US",21.4992,-158.0111,306.6,2011-04-27,0.2,72
9309,9309,True,USC00518838,"UPPER WAHIAWA 874.3, HI US",21.4992,-158.0111,306.6,2011-04-28,0.06,75
9310,9310,True,USC00518838,"UPPER WAHIAWA 874.3, HI US",21.4992,-158.0111,306.6,2011-04-29,0.02,74
9311,9311,False,USC00518838,"UPPER WAHIAWA 874.3, HI US",21.4992,-158.0111,306.6,2011-05-02,-10.0,73
9312,9312,True,USC00518838,"UPPER WAHIAWA 874.3, HI US",21.4992,-158.0111,306.6,2011-05-03,0.53,71
9313,9313,True,USC00518838,"UPPER WAHIAWA 874.3, HI US",21.4992,-158.0111,306.6,2011-05-04,2.1,71
9314,9314,True,USC00518838,"UPPER WAHIAWA 874.3, HI US",21.4992,-158.0111,306.6,2011-05-05,0.52,72
9315,9315,True,USC00518838,"UPPER WAHIAWA 874.3, HI US",21.4992,-158.0111,306.6,2011-05-06,0.04,73
9316,9316,False,USC00518838,"UPPER WAHIAWA 874.3, HI US",21.4992,-158.0111,306.6,2011-05-09,-10.0,71
9317,9317,True,USC00518838,"UPPER WAHIAWA 874.3, HI US",21.4992,-158.0111,306.6,2011-05-10,0.35,72
9318,9318,True,USC00518838,"UPPER WAHIAWA 874.3, HI US",21.4992,-158.0111,306.6,2011-05-11,0.1,73
9319,9319,True,USC00518838,"UPPER WAHIAWA 874.3, HI US",21.4992,-158.0111,306.6,2011-05-12,0.03,75
9320,9320,True,USC00518838,"UPPER WAHIAWA 874.3, HI US",21.4992,-158.0111,306.6,2011-05-16,0.0,75
9321,9321,True,USC00518838,"UPPER WAHIAWA 874.3, HI US",21.4992,-158.0111,306.6,2011-05-17,0.01,77
9322,9322,True,USC00518838,"UPPER WAHIAWA 874.3, HI US",21.4992,-158.0111,306.6,2011-05-18,0.01,76
9323,9323,True,USC00518838,"UPPER WAHIAWA 874.3, HI US",21.4992,-158.0111,306.6,2011-05-19,0.02,75
9324,9324,True,USC00518838,"UPPER WAHIAWA 874.3, HI US",21.4992,-158.0111,306.6,2011-05-20,0.0,75
9325,9325,False,USC00518838,"UPPER WAHIAWA 874.3, HI US",21.4992,-158.0111,306.6,2011-05-23,-10.0,76
9326,9326,True,USC00518838,"UPPER WAHIAWA 874.3, HI US",21.4992,-158.0111,306.6,2011-05-24,0.03,76
9327,9327,True,USC00518838,"UPPER WAHIAWA 874.3, HI US",21.4992,-158.0111,306.6,2011-05-25,0.0,74
9328,9328,False,USC00518838,"UPPER WAHIAWA 874.3, HI US",21.4992,-158.0111,306.6,2011-06-08,-10.0,73
9329,9329,True,USC00518838,"UPPER WAHIAWA 874.3, HI US",21.4992,-158.0111,306.6,2011-06-09,0.04,76
9330,9330,False,USC00518838,"UPPER WAHIAWA 874.3, HI US",21.4992,-158.0111,306.6,2011-06-12,-10.0,74
9331,9331,True,USC00518838,"UPPER WAHIAWA 874.3, HI US",21.4992,-158.0111,306.6,2011-06-13,0.08,76
9332,9332,True,USC00518838,"UPPER WAHIAWA 874.3, HI US",21.4992,-158.0111,306.6,2011-06-14,0.09,73
9333,9333,True,USC00518838,"UPPER WAHIAWA 874.3, HI US",21.4992,-158.0111,306.6,2011-06-15,0.06,76
9334,9334,True,USC00518838,"UPPER WAHIAWA 874.3, HI US",21.4992,-158.0111,306.6,2011-06-16,0.07,76
9335,9335,False,USC00518838,"UPPER WAHIAWA 874.3, HI US",21.4992,-158.0111,306.6,2011-06-20,-10.0,78
9336,9336,True,USC00518838,"UPPER WAHIAWA 874.3, HI US",21.4992,-158.0111,306.6,2011-06-21,0.05,75
9337,9337,True,USC00518838,"UPPER WAHIAWA 874.3, HI US",21.4992,-158.0111,306.6,2011-06-22,0.82,77
9338,9338,True,USC00518838,"UPPER WAHIAWA 874.3, HI US",21.4992,-158.0111,306.6,2011-07-06,0.05,72
9339,9339,True,USC00518838,"UPPER WAHIAWA 874.3, HI US",21.4992,-158.0111,306.6,2011-07-07,0.74,73
9340,9340,False,USC00518838,"UPPER WAHIAWA 874.3, HI US",21.4992,-158.0111,306.6,2011-08-08,-10.0,77
9341,9341,False,USC00518838,"UPPER WAHIAWA 874.3, HI US",21.4992,-158.0111,306.6,2011-08-10,-10.0,73
9342,9342,False,USC00518838,"UPPER WAHIAWA 874.3, HI US",21.4992,-158.0111,306.6,2011-08-12,-10.0,74
9343,9343,True,USC00518838,"UPPER WAHIAWA 874.3, HI US",21.4992,-158.0111,306.6,2011-08-24,0.0,72
9344,9344,True,USC00518838,"UPPER WAHIAWA 874.3, HI US",21.4992,-158.0111,306.6,2011-09-01,0.01,73
9345,9345,True,USC00518838,"UPPER WAHIAWA 874.3, HI US",21.4992,-158.0111,306.6,2011-09-02,0.08,77
9346,9346,True,USC00518838,"UPPER WAHIAWA 874.3, HI US",21.4992,-158.0111,306.6,2011-09-07,0.0,76
9347,9347,True,USC00518838,"UPPER WAHIAWA 874.3, HI US",21.4992,-158.0111,306.6,2011-09-09,0.0,73
9348,9348,False,USC00518838,"UPPER WAHIAWA 874.3, HI US",21.4992,-158.0111,306.6,2011-09-23,-10.0,75
9349,9349,False,USC00518838,"UPPER WAHIAWA 874.3, HI US",21.4992,-158.0111,306.6,2011-09-26,-10.0,79
9350,9350,True,USC00518838,"UPPER WAHIAWA 874.3, HI US",21.4992,-158.0111,306.6,2011-10-20,0.0,75
9351,9351,False,USC00518838,"UPPER WAHIAWA 874.3, HI US",21.4992,-158.0111,306.6,2011-10-31,-10.0,74
9352,9352,True,USC00518838,"UPPER WAHIAWA 874.3, HI US",21.4992,-158.0111,306.6,2011-11-04,0.6,72
9353,9353,True,USC00518838,"UPPER WAHIAWA 874.3, HI US",21.4992,-158.0111,306.6,2012-01-05,0.1,72
9354,9354,True,USC00518838,"UPPER WAHIAWA 874.3, HI US",21.4992,-158.0111,306.6,2012-01-09,0.0,74
9355,9355,True,USC00518838,"UPPER WAHIAWA 874.3, HI US",21.4992,-158.0111,306.6,2012-01-10,0.0,62
9356,9356,True,USC00518838,"UPPER WAHIAWA 874.3, HI US",21.4992,-158.0111,306.6,2012-01-11,0.01,73
9357,9357,True,USC00518838,"UPPER WAHIAWA 874.3, HI US",21.4992,-158.0111,306.6,2012-01-12,0.1,74
9358,9358,True,USC00518838,"UPPER WAHIAWA 874.3, HI US",21.4992,-158.0111,306.6,2012-01-14,0.0,58
9359,9359,False,USC00518838,"UPPER WAHIAWA 874.3, HI US",21.4992,-158.0111,306.6,2012-01-16,-10.0,58
9360,9360,True,USC00518838,"UPPER WAHIAWA 874.3, HI US",21.4992,-158.0111,306.6,2012-01-17,0.26,69
9361,9361,True,USC00518838,"UPPER WAHIAWA 874.3, HI US",21.4992,-158.0111,306.6,2012-01-18,1.26,73
9362,9362,True,USC00518838,"UPPER WAHIAWA 874.3, HI US",21.4992,-158.0111,306.6,2012-01-19,0.0,78
9363,9363,True,USC00518838,"UPPER WAHIAWA 874.3, HI US",21.4992,-158.0111,306.6,2012-01-20,0.0,78
9364,9364,False,USC00518838,"UPPER WAHIAWA 874.3, HI US",21.4992,-158.0111,306.6,2012-01-23,-10.0,77
9365,9365,True,USC00518838,"UPPER WAHIAWA 874.3, HI US",21.4992,-158.0111,306.6,2012-01-24,0.0,77
9366,9366,True,USC00518838,"UPPER WAHIAWA 874.3, HI US",21.4992,-158.0111,306.6,2012-01-25,0.0,74
9367,9367,True,USC00518838,"UPPER WAHIAWA 874.3, HI US",21.4992,-158.0111,306.6,2012-01-26,0.06,71
9368,9368,True,USC00518838,"UPPER WAHIAWA 874.3, HI US",21.4992,-158.0111,306.6,2012-01-27,1.03,72
9369,9369,True,USC00518838,"UPPER WAHIAWA 874.3, HI US",21.4992,-158.0111,306.6,2012-01-28,0.05,73
9370,9370,True,USC00518838,"UPPER WAHIAWA 874.3, HI US",21.4992,-158.0111,306.6,2012-01-29,0.05,71
9371,9371,False,USC00518838,"UPPER WAHIAWA 874.3, HI US",21.4992,-158.0111,306.6,2012-01-31,-10.0,72
9372,9372,False,USC00518838,"UPPER WAHIAWA 874.3, HI US",21.4992,-158.0111,306.6,2012-02-06,-10.0,70
9373,9373,False,USC00518838,"UPPER WAHIAWA 874.3, HI US",21.4992,-158.0111,306.6,2012-02-09,-10.0,70
9374,9374,True,USC00518838,"UPPER WAHIAWA 874.3, HI US",21.4992,-158.0111,306.6,2012-02-10,0.0,71
